,p_name,p_address,p_rating,p_category,p_tag,p_review,p_url
1085,아름펜션,울산 북구 아름1길 36-3,0,펜션,"['#어메니티제공', '#호캉스', '#제로페이']",리뷰 없음,https://place.map.kakao.com/13566197
1086,숲속의펜션,울산 북구 아름1길 34-8,0,펜션,['#카라반'],리뷰 없음,https://place.map.kakao.com/1485499797
1087,이화동풀빌라,울산 울주군 서생면 위양로 211-39,0,펜션,"['#가족탕', '#노래방', '#무인모텔', '#물놀이', '#사우나', '#어메니티제공']",./kakao_reviews/울산 숙소/이화동풀빌라.csv,https://place.map.kakao.com/345381333
1088,162th펜션,울산 동구 일산진11길 189,0,펜션,태그 없음,./kakao_reviews/울산 숙소/162th펜션.csv,https://place.map.kakao.com/1510168861
1089,거북이펜션,울산 북구 동해안로 1394,0,펜션,"['#울산가족펜션', '#울산단체펜션', '#울산북구펜션', '#울산주전펜션', '#울산펜션', '#단체펜션']",리뷰 없음,https://place.map.kakao.com/1015397064
1090,동해카라반펜션,울산 울주군 온산읍 강양길 162,0,펜션,['#제로페이'],./kakao_reviews/울산 숙소/동해카라반펜션.csv,https://place.map.kakao.com/27535746
1091,펜션자연에,울산 울주군 상북면 배내무등골길 164,0,펜션,"['#2인실', '#MT펜션', '#가족펜션', '#단체룸', '#바베큐장', '#수영장펜션', '#스파펜션', '#야외테라스', '#족구장', '#제로페이']",리뷰 없음,https://place.map.kakao.com/25510657
1092,퀸즈파크펜션,울산 울주군 상북면 배내로 1108,0,펜션,태그 없음,리뷰 없음,https://place.map.kakao.com/15176652
1093,코지인41,울산 울주군 서생면 당물길 41,1,펜션,태그 없음,리뷰 없음,https://place.map.kakao.com/32281998
1094,파도소리펜션,울산 북구 동해안로 796,5,펜션,"['#가족펜션', '#제로페이']",리뷰 없음,https://place.map.kakao.com/13319360
1095,파란펜션,울산 울주군 서생면 대송길 7-48,0,펜션,태그 없음,리뷰 없음,https://place.map.kakao.com/27454402
1096,바담펜션,울산 울주군 서생면 평동길 29-10,3.7,펜션,태그 없음,./kakao_reviews/울산 숙소/바담펜션.csv,https://place.map.kakao.com/349693063
1097,황토속펜션,울산 울주군 상북면 등억알프스로 391-6,0,펜션,"['#가족캠핑', '#무료야영장', '#산책로', '#솔로캠핑', '#야영장', '#오토캠핑', '#차박', '#카라반', '#캠핑장']",./kakao_reviews/울산 숙소/황토속펜션.csv,https://place.map.kakao.com/24995114
1098,춤추는고래펜션,울산 북구 동해안로 787-2,3.7,펜션,"['#2인실', '#가족탕', '#무인호텔', '#애견동반호텔', '#온천호텔']",./kakao_reviews/울산 숙소/춤추는고래펜션.csv,https://place.map.kakao.com/84434640
1099,ST210펜션,울산 북구 동해안로 1338,5,펜션,"['#어메니티제공', '#조식서비스']",./kakao_reviews/울산 숙소/ST210펜션.csv,https://place.map.kakao.com/563791539
1100,바다속으로펜션,울산 북구 동해안로 828,0,펜션,"['#조식서비스', '#제로페이']",./kakao_reviews/울산 숙소/바다속으로펜션.csv,https://place.map.kakao.com/11475383
1101,팜하우스펜션,울산 울주군 서생면 간절곶2길 14,5,펜션,태그 없음,리뷰 없음,https://place.map.kakao.com/404452405
1102,포트334,울산 울주군 서생면 송정1길 37-1,0,펜션,"['#가족펜션', '#독채펜션', '#물놀이', '#바베큐장', '#수영장펜션', '#실외수영장', '#야외테라스', '#어메니티제공', '#파우더룸']",./kakao_reviews/울산 숙소/포트334.csv,https://place.map.kakao.com/481820990
1103,써니&케빈,울산 울주군 상북면 배내로 1348-15,3,펜션,['#제로페이'],./kakao_reviews/울산 숙소/써니&케빈.csv,https://place.map.kakao.com/148105778
1104,배내골가든펜션,울산 울주군 상북면 배내로 1069,0,펜션,태그 없음,./kakao_reviews/울산 숙소/배내골가든펜션.csv,https://place.map.kakao.com/10389738
1105,하얀등대펜션,울산 울주군 서생면 간절곶1길 31,0,펜션,['#카라반'],리뷰 없음,https://place.map.kakao.com/26451281
1106,창밖을보라,울산 울주군 상북면 배내로 1366-12,5,펜션,"['#울산감성숙소', '#울산료칸', '#울산오션뷰호텔', '#울산키즈호텔', '#울산호텔', '#물놀이', '#오션뷰', '#커플여행']",./kakao_reviews/울산 숙소/창밖을보라.csv,https://place.map.kakao.com/14559793
1107,철구소펜션,울산 울주군 상북면 배내로 1193-3,0,펜션,"['#조식서비스', '#파티룸', '#제로페이']",./kakao_reviews/울산 숙소/철구소펜션.csv,https://place.map.kakao.com/12783228
1108,라임하우스펜션,울산 울주군 상북면 배내로 1220,0,펜션,"['#당구대', '#조식서비스', '#호캉스']",./kakao_reviews/울산 숙소/라임하우스펜션.csv,https://place.map.kakao.com/17736223
1109,해운폭포,울산 울주군 서생면 서생리,3,폭포,태그 없음,리뷰 없음,https://place.map.kakao.com/8162895
1110,파래소폭포,울산 울주군 상북면 이천리,4.3,폭포,"['#아이와놀자', '#제로페이']",./kakao_reviews/울산 명소/파래소폭포.csv,https://place.map.kakao.com/8116037
1111,파래소폭포,울산 울주군 상북면 이천리,4.3,폭포,"['#나들이', '#단풍명소', '#모노레일', '#억새밭']",./kakao_reviews/울산 명소/파래소폭포.csv,https://place.map.kakao.com/8116037
1112,홍류폭포,울산 울주군 상북면 등억알프스리,5,폭포,['#걷기좋은'],./kakao_reviews/울산 명소/홍류폭포.csv,https://place.map.kakao.com/8178230
1113,온양체육공원 풋살구장,울산 울주군 온양읍 고산리 849-3,0,풋살장,태그 없음,리뷰 없음,https://place.map.kakao.com/27533204
1114,남산레포츠공원 풋살장,울산 남구 은월로 74-21,0,풋살장,태그 없음,리뷰 없음,https://place.map.kakao.com/27603523
1115,피아노공원,울산 남구 대공원로207번길 6,0,피아노학원,태그 없음,리뷰 없음,https://place.map.kakao.com/1764584580
1116,대곡천,울산 울주군 범서읍 사연리,0,하천,"['#걷기좋은', '#억새밭', '#일출명소']",리뷰 없음,https://place.map.kakao.com/11007910
1117,호계천,울산 북구 호계동 936-1,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/13015541
1118,회야강,울산 울주군 온산읍 덕신리,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/8164294
1119,여천천입구,울산 남구 달동 766-1,0,하천,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/358898838
1120,남창천,울산 울주군 온양읍 삼광리,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25724928
1121,여천천,울산 남구 신정동,4,하천,"['#단풍명소', '#카카오페이', '#제로페이']",./kakao_reviews/울산 명소/여천천.csv,https://place.map.kakao.com/25728228
1122,청량천,울산 울주군 청량읍 상남리,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25730290
1123,천곡천,울산 북구 천곡동,5,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25730205
1124,신암천,울산 울주군 서생면 신암리,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25727782
1125,상안천,울산 북구 상안동,0,하천,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/25727002
1126,명정천,울산 중구 태화동 681-1,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/1438905416
1127,명촌천,울산 북구 명촌동,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25725999
1128,대안천,울산 북구 대안동,0,하천,태그 없음,리뷰 없음,https://place.map.kakao.com/25725322
1129,매곡천,울산 북구 매곡동 795-1,0,하천,['#아이와놀자'],./kakao_reviews/울산 명소/매곡천.csv,https://place.map.kakao.com/25413275
1130,공원분식,울산 울주군 온산읍 덕남로 24,4,한식,태그 없음,./kakao_reviews/울산 공원/공원분식.csv,https://place.map.kakao.com/563303282
1131,하기해수욕장,울산 동구 주전동,0,"해수욕장,해변",태그 없음,./kakao_reviews/울산 명소/하기해수욕장.csv,https://place.map.kakao.com/8127556
1132,일산해수욕장,울산 동구 일산동,4.1,"해수욕장,해변","['#나들이', '#물놀이']",./kakao_reviews/울산 명소/일산해수욕장.csv,https://place.map.kakao.com/10745536
1133,진하해수욕장,울산 울주군 서생면 진하리 307-2,3.7,"해수욕장,해변","['#나들이', '#물놀이']",./kakao_reviews/울산 명소/진하해수욕장.csv,https://place.map.kakao.com/8601041
1134,과개안,울산 동구 등대로 110,4.6,"해수욕장,해변",태그 없음,./kakao_reviews/울산 명소/과개안.csv,https://place.map.kakao.com/1234216407
1135,정자해수욕장,울산 북구 무룡동,5,"해수욕장,해변","['#물놀이', '#일출명소']",./kakao_reviews/울산 명소/정자해수욕장.csv,https://place.map.kakao.com/25622489
1136,나사해수욕장,울산 울주군 서생면 나사리,2.4,"해수욕장,해변","['#물놀이', '#일출명소', '#차박']",./kakao_reviews/울산 명소/나사해수욕장.csv,https://place.map.kakao.com/10200748
1137,강동몽돌해변,울산 북구 산하동,4,"해수욕장,해변","['#물놀이', '#일출명소']",./kakao_reviews/울산 명소/강동몽돌해변.csv,https://place.map.kakao.com/8156298
1138,주전몽돌해변,울산 동구 주전동,4,"해수욕장,해변","['#나들이', '#물놀이']",./kakao_reviews/울산 명소/주전몽돌해변.csv,https://place.map.kakao.com/8069775
1139,주전해수욕장,울산 동구 주전동,5,"해수욕장,해변",['#제로페이'],리뷰 없음,https://place.map.kakao.com/8074337
1140,울산향교,울산 중구 명륜로 117,0,"향교,서당","['#억새밭', '#핑크뮬리명소']",./kakao_reviews/울산 명소/울산향교.csv,https://place.map.kakao.com/8036086
1141,화동못,울산 북구 화봉동,0,호수,태그 없음,./kakao_reviews/울산 명소/화동못.csv,https://place.map.kakao.com/8155707
1142,장등못,울산 북구 매곡동,0,호수,태그 없음,./kakao_reviews/울산 명소/장등못.csv,https://place.map.kakao.com/8539267
1143,회야호,울산 울주군 청량읍 중리,0,호수,태그 없음,리뷰 없음,https://place.map.kakao.com/8184329
1144,선창골못,울산 북구 천곡동,4,호수,태그 없음,./kakao_reviews/울산 명소/선창골못.csv,https://place.map.kakao.com/7946491
1145,대암호,울산 울주군 언양읍 구수리,0,호수,"['#걷기좋은', '#단풍명소']",리뷰 없음,https://place.map.kakao.com/7819560
1146,신라스테이 울산,울산 남구 삼산로 200 1층 3-20호,3.2,호텔,"['#비즈니스룸', '#비즈니스호텔', '#어메니티제공', '#조식서비스', '#패밀리룸', '#호캉스']",./kakao_reviews/울산 숙소/신라스테이 울산.csv,https://place.map.kakao.com/26897488
1147,드메르호텔,울산 울주군 상북면 알프스온천2길 96,5,호텔,태그 없음,리뷰 없음,https://place.map.kakao.com/166396197
1148,호텔그라운드7,울산 북구 진장2길 15 2~9층,4.2,호텔,"['#가족펜션', '#물놀이', '#실외수영장', '#야외테라스', '#어메니티제공', '#조식서비스', '#키즈수영장', '#키즈펜션', '#키즈풀빌라']",./kakao_reviews/울산 숙소/호텔그라운드7.csv,https://place.map.kakao.com/2085413575
1149,울산 에쉬튼호텔,"울산 남구 중앙로213번길 8 1,5~14층",4.8,호텔,"['#가족캠핑', '#산책로', '#솔로캠핑', '#야영장', '#오션뷰', '#오토캠핑', '#카라반', '#캠핑장']",리뷰 없음,https://place.map.kakao.com/1371392245
1150,온더웨이브호텔,울산 울주군 서생면 간절곶해안길 37,4.6,호텔,"['#MT펜션', '#가족펜션', '#계곡펜션', '#노래방', '#단체펜션', '#독채펜션', '#목조펜션', '#워크샵', '#족구장', '#제로페이']",./kakao_reviews/울산 숙소/온더웨이브호텔.csv,https://place.map.kakao.com/365776212
1151,브라운도트호텔 울산신천점,울산 북구 매산5로 14 1~10층,4.3,호텔,"['#산책로', '#야영장', '#오토캠핑', '#우중캠핑', '#짚라인', '#카라반', '#캠핑장']",./kakao_reviews/울산 숙소/브라운도트호텔 울산신천점.csv,https://place.map.kakao.com/1700429987
1152,판도라호텔,울산 남구 삼산로392번길 8,5,호텔,['#조식서비스'],./kakao_reviews/울산 숙소/판도라호텔.csv,https://place.map.kakao.com/1085130394
1153,굿모닝관광호텔,울산 동구 바드래1길 15,0,호텔,태그 없음,./kakao_reviews/울산 숙소/굿모닝관광호텔.csv,https://place.map.kakao.com/8224530
1154,H호텔,울산 남구 화합로178번길 7,5,호텔,"['#2인실', '#무인모텔', '#사우나', '#조식서비스']",./kakao_reviews/울산 숙소/H호텔.csv,https://place.map.kakao.com/10331403
1155,호텔여우비,울산 남구 산업로647번길 14,3.8,호텔,"['#2인실', '#가족호텔', '#관광호텔', '#럭셔리호텔', '#무료세탁실', '#비즈니스호텔', '#세미나실', '#야외테라스', '#어메니티제공', '#조식서비스', '#주차가능', '#커플여행', '#패밀리룸', '#호캉스', '#힐링']",./kakao_reviews/울산 숙소/호텔여우비.csv,https://place.map.kakao.com/686034730
1156,브라운도트호텔 울산신천점,울산 북구 매산5로 14 1~10층,4.3,호텔,"['#2인실', '#어메니티제공', '#조식서비스', '#호캉스']",./kakao_reviews/울산 숙소/브라운도트호텔 울산신천점.csv,https://place.map.kakao.com/1700429987
1157,머큐어앰배서더 울산,울산 북구 강동산하2로 7,4,호텔,"['#관광호텔', '#노천탕', '#물놀이', '#사우나', '#어메니티제공', '#연회장', '#오션뷰', '#조식서비스', '#패밀리룸', '#호캉스']",./kakao_reviews/울산 숙소/머큐어앰배서더 울산.csv,https://place.map.kakao.com/1665189762
1158,호텔다움,울산 중구 번영로 538,5,호텔,"['#2인실', '#관광호텔', '#비즈니스호텔', '#어메니티제공', '#연회장', '#온돌룸', '#조식서비스', '#패밀리룸', '#호캉스', '#제로페이']",./kakao_reviews/울산 숙소/호텔다움.csv,https://place.map.kakao.com/917685410
1159,호텔리버사이드 울산,울산 중구 젊음의거리 20 3~20층,4,호텔,"['#리버뷰', '#비즈니스호텔', '#세미나실', '#어메니티제공', '#조식서비스', '#패밀리룸', '#호캉스']",./kakao_reviews/울산 숙소/호텔리버사이드 울산.csv,https://place.map.kakao.com/734213002
1160,울산 에쉬튼호텔,"울산 남구 중앙로213번길 8 1,5~14층",4.8,호텔,"['#2인실', '#가족호텔', '#관광호텔', '#럭셔리호텔', '#레지던스호텔', '#루프탑수영장', '#물놀이', '#비즈니스호텔', '#수영장호텔', '#어메니티제공', '#연회장', '#조식서비스', '#주차가능', '#커플여행', '#패밀리룸', '#호캉스', '#힐링']",./kakao_reviews/울산 숙소/울산 에쉬튼호텔.csv,https://place.map.kakao.com/1371392245
1161,울산시티호텔,울산 남구 삼산로 246,2.6,호텔,"['#2인실', '#비즈니스호텔', '#야외테라스', '#어메니티제공', '#조식서비스', '#호캉스']",./kakao_reviews/울산 숙소/울산시티호텔.csv,https://place.map.kakao.com/19339432
1162,브라운도트호텔 장생포점,울산 남구 장생포고래로 211,4.5,호텔,"['#부티크호텔', '#비즈니스호텔', '#야외테라스', '#어메니티제공', '#오션뷰', '#조식서비스', '#파우더룸', '#호캉스']",./kakao_reviews/울산 숙소/브라운도트호텔 장생포점.csv,https://place.map.kakao.com/475558739
